generation_id,objective,is_feasible,path
Gen 00265,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00266,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00267,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00268,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00269,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00270,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00271,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00272,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00273,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00274,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00275,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00276,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00277,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00278,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00279,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00280,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00281,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00282,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00283,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00284,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00285,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00286,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00287,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00288,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00289,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00290,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00291,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00292,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00293,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00294,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00295,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00296,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00297,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00298,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00299,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00300,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00301,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00302,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00303,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00304,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00305,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00306,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00307,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00308,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00309,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00310,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00311,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00312,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00313,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00314,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00315,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00316,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00317,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00318,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00319,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00320,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00321,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00322,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00323,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00324,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00325,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00326,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00327,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00328,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00329,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00330,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00331,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00332,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00333,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00334,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00335,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00336,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00337,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00338,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00339,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00340,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00341,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00342,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00343,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00344,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00345,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00346,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00347,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00348,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00349,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00350,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00351,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00352,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00353,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00354,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00355,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00356,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00357,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00358,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00359,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00360,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00361,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00362,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00363,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00364,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00365,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00366,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00367,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00368,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00369,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00370,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00371,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00372,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00373,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00374,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00375,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00376,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00377,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00378,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00379,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00380,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00381,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00382,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00383,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00384,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00385,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00386,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00387,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00388,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00389,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00390,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00391,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00392,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00393,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00394,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00395,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00396,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00397,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00398,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00399,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00400,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00401,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00402,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00403,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00404,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00405,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00406,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00407,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00408,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00409,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00410,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00411,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00412,45.461999999999996,True,['1' '2' '3' '6' '17' '28' '68' '62' '139' '108' '211']
Gen 00413,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00414,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00415,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00416,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00417,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00418,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00419,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00420,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00421,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00422,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00423,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00424,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00425,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00426,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00427,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00428,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00429,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00430,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00431,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00432,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00433,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00434,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00435,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00436,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00437,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00438,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00439,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00440,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00441,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00442,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00443,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00444,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00445,45.218999999999994,True,['1' '3' '6' '17' '28' '71' '62' '147' '137' '108' '211']
Gen 00446,45.20399999999999,True,['1' '3' '6' '17' '28' '68' '62' '147' '137' '108' '211']
Gen 00447,45.20399999999999,True,['1' '3' '6' '17' '28' '68' '62' '147' '137' '108' '211']
Gen 00448,45.20399999999999,True,['1' '3' '6' '17' '28' '68' '62' '147' '137' '108' '211']
Gen 00449,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00450,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00451,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00452,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00453,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00454,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00455,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00456,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00457,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00458,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00459,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00460,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00461,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00462,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00463,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00464,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00465,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00466,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00467,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00468,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00469,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00470,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00471,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00472,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00473,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00474,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00475,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00476,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00477,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00478,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00479,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00480,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00481,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00482,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00483,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00484,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00485,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00486,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00487,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00488,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00489,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00490,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00491,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00492,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00493,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00494,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00495,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00496,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00497,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00498,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00499,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00500,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00501,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00502,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00503,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00504,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00505,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00506,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00507,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00508,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00509,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00510,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00511,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00512,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00513,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00514,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00515,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00516,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00517,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00518,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00519,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00520,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00521,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00522,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00523,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00524,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00525,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00526,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00527,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00528,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00529,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00530,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00531,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00532,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00533,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00534,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00535,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00536,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00537,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00538,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00539,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00540,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00541,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00542,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
Gen 00543,45.004999999999995,True,['1' '3' '6' '17' '28' '71' '62' '139' '108' '211']
